Date,Open,High,Low,Close,Adj Close,Volume
2010-12-31,60.328880310058594,60.922691345214844,59.872100830078125,59.92919921875,36.670772552490234,850567
2011-01-03,60.43165588378906,61.550758361816406,60.31745910644531,61.470821380615234,37.61409378051758,1194367
2011-01-04,61.53934097290039,61.6192741394043,60.14616775512695,60.751399993896484,37.173885345458984,1232285
2011-01-05,60.53443145751953,61.15107727050781,60.03197479248047,60.2603645324707,36.8734130859375,1095063
2011-01-06,60.397396087646484,60.819915771484375,59.96345901489258,60.20326614379883,36.838462829589844,831915
2011-01-07,60.363136291503906,60.53443145751953,59.36964797973633,59.84926223754883,36.62186050415039,844262
2011-01-10,59.51810073852539,59.632293701171875,58.95854568481445,59.40390396118164,36.349342346191406,560536
2011-01-11,59.71223068237305,59.82642364501953,58.7644157409668,59.18693542480469,36.21657943725586,1023606
2011-01-12,59.71223068237305,60.13475036621094,59.36964797973633,59.974876403808594,36.6987190246582,747498
2011-01-13,59.82642364501953,60.20326614379883,59.54093933105469,60.06623458862305,36.7546272277832,737077
2011-01-14,59.89493942260742,60.42023468017578,59.86068344116211,60.42023468017578,36.97123336791992,684360
2011-01-18,60.59152603149414,61.402305603027344,60.363136291503906,61.37946701049805,37.558197021484375,1148656
2011-01-19,60.7399787902832,61.29953384399414,60.69430160522461,61.01404571533203,37.334590911865234,1226768
2011-01-20,61.03688430786133,61.73347091674805,60.922691345214844,61.0939826965332,37.38350296020508,1019665
2011-01-21,61.836246490478516,61.836246490478516,60.888431549072266,61.173919677734375,37.43241882324219,956702
2011-01-24,61.20817565917969,61.56217956542969,60.79707717895508,61.04830551147461,37.35555648803711,775958
2011-01-25,60.956947326660156,62.076053619384766,60.7856559753418,61.96186065673828,37.9145622253418,1071069
2011-01-26,62.22450637817383,62.2816047668457,61.77914810180664,62.05321502685547,37.970455169677734,917296
2011-01-27,62.23592758178711,63.1152229309082,61.996116638183594,62.738380432128906,38.389732360839844,1047512
2011-01-28,62.92109298706055,63.03528594970703,61.996116638183594,62.076053619384766,37.98443603515625,1176065
2011-01-31,62.44147491455078,63.48064422607422,62.384376525878906,63.332191467285156,38.753074645996094,1530461
2011-02-01,61.43656539916992,62.350120544433594,61.0939826965332,61.63069534301758,37.7119140625,3129314
2011-02-02,61.482242584228516,62.007537841796875,61.482242584228516,61.74488830566406,37.78179931640625,1310135
2011-02-03,61.64211654663086,62.09889221191406,61.63069534301758,61.91617965698242,37.88660430908203,833579
2011-02-04,61.9732780456543,61.9732780456543,60.93410873413086,61.32237243652344,37.52325439453125,959942
2011-02-07,61.550758361816406,61.71063232421875,61.1396598815918,61.69921112060547,37.753841400146484,839971
2011-02-08,61.824825286865234,62.79547882080078,61.756309509277344,62.498573303222656,38.242977142333984,971852
2011-02-09,62.44147491455078,62.841156005859375,62.15599060058594,62.772640228271484,38.41067886352539,618157
2011-02-10,62.430057525634766,63.1380615234375,62.430057525634766,62.95534896850586,38.52246856689453,664569
2011-02-11,62.829734802246094,63.183738708496094,62.350120544433594,63.05812454223633,38.58536911010742,836118
2011-02-14,63.06954574584961,63.423545837402344,62.86399459838867,63.27509307861328,38.7181396484375,837344
2011-02-15,63.012447357177734,63.38928985595703,62.92109298706055,63.24083709716797,38.69717025756836,672975
2011-02-16,63.537742614746094,64.12013244628906,63.28651428222656,64.12013244628906,39.23521041870117,1096902
2011-02-17,63.76612854003906,64.30284118652344,63.252254486083984,63.423545837402344,38.8089714050293,788480
2011-02-18,63.81180953979492,64.57691192626953,63.434967041015625,64.35993957519531,39.3819580078125,789531
2011-02-22,63.82322692871094,64.6340103149414,63.61767578125,63.81180953979492,39.046539306640625,1414431
2011-02-23,63.914581298828125,64.70252227783203,63.6405143737793,64.08587646484375,39.21426010131836,1501475
2011-02-24,63.926002502441406,64.4056167602539,63.423545837402344,64.09729766845703,39.22123336791992,980346
2011-02-25,64.4056167602539,65.36485290527344,64.33710479736328,65.30775451660156,39.9619255065918,1045148
2011-02-28,65.5133056640625,65.60466003417969,61.893341064453125,63.28651428222656,38.72512435913086,5555003
2011-03-01,63.58341979980469,63.58341979980469,60.42023468017578,60.53443145751953,37.04111862182617,5039041
2011-03-02,60.66004180908203,60.66004180908203,59.0955810546875,59.36964797973633,36.3283805847168,4360811
2011-03-03,60.043392181396484,60.717140197753906,59.746490478515625,60.68288040161133,37.1319580078125,2507129
2011-03-04,60.67146301269531,60.89985275268555,60.054813385009766,60.328880310058594,36.91534423828125,2292495
2011-03-07,60.66004180908203,60.808494567871094,59.67797088623047,60.03197479248047,36.733665466308594,1401295
2011-03-08,60.214683532714844,60.991207122802734,59.99771499633789,60.60294723510742,37.08304214477539,1686861
2011-03-09,59.86068344116211,60.35171890258789,59.529518127441406,59.872100830078125,37.0371208190918,1683708
2011-03-10,59.381065368652344,60.24894332885742,59.31254959106445,59.92919921875,37.07244110107422,2021466
2011-03-11,59.78074645996094,60.568687438964844,59.75790786743164,60.408817291259766,37.369144439697266,1205313
2011-03-14,60.06623458862305,60.31745910644531,59.769325256347656,60.18042755126953,37.22785186767578,656600
2011-03-15,58.92428970336914,60.20326614379883,58.82151412963867,59.803585052490234,36.99473571777344,987965
2011-03-16,59.82642364501953,60.00913619995117,58.216285705566406,58.63880157470703,36.274200439453125,1399369
2011-03-17,59.54093933105469,59.563777923583984,58.7415771484375,59.31254959106445,36.690982818603516,876225
2011-03-18,59.974876403808594,60.10049057006836,59.34680938720703,59.735069274902344,36.95234680175781,1951935
2011-03-21,60.18042755126953,60.52301025390625,59.86068344116211,60.477333068847656,37.41151809692383,1215647
2011-03-22,60.44307327270508,60.44307327270508,59.4724235534668,59.735069274902344,36.95234680175781,1012397
2011-03-23,59.700809478759766,59.700809478759766,58.730159759521484,58.84435272216797,36.4013557434082,1862614
2011-03-24,59.1184196472168,59.30113220214844,58.67306137084961,59.049903869628906,36.528507232666016,688125
2011-03-25,59.106998443603516,59.59803771972656,58.84435272216797,59.50667953491211,36.811073303222656,1351993
2011-03-28,59.66655349731445,60.03197479248047,59.392486572265625,59.9520378112793,37.08656692504883,739354
2011-03-29,59.68939208984375,60.363136291503906,59.31254959106445,60.14616775512695,37.20665740966797,1335355
2011-03-30,60.328880310058594,61.516502380371094,60.27178192138672,61.37946701049805,37.9695930480957,1197782
2011-03-31,61.28811264038086,62.076053619384766,61.1396598815918,62.007537841796875,38.35810470581055,978157
2011-04-01,62.46431350708008,62.50999069213867,61.50508117675781,61.80198669433594,38.230953216552734,1229570
2011-04-04,61.96186065673828,62.304443359375,61.85908508300781,62.05321502685547,38.38636779785156,707390
2011-04-05,62.007537841796875,62.418636322021484,61.824825286865234,62.144569396972656,38.44288635253906,741805
2011-04-06,62.3272819519043,62.36153793334961,61.5735969543457,61.73347091674805,38.188575744628906,843387
2011-04-07,61.60785675048828,61.67637252807617,60.87701416015625,61.310951232910156,37.92720031738281,957403
2011-04-08,61.98469924926758,62.064632415771484,61.059722900390625,61.15107727050781,37.82830810546875,946807
2011-04-11,61.19675827026367,61.96186065673828,61.19675827026367,61.596435546875,38.10380554199219,1003552
2011-04-12,61.29953384399414,62.487152099609375,61.29953384399414,62.21308517456055,38.48526382446289,1732660
2011-04-13,62.25876235961914,62.589927673339844,62.09889221191406,62.110313415527344,38.42169189453125,1934596
2011-04-14,61.91617965698242,62.8068962097168,61.722049713134766,62.69270324707031,38.781959533691406,1723553
2011-04-15,62.658443450927734,64.06303405761719,62.658443450927734,63.61767578125,39.35416030883789,1570656
2011-04-18,62.79547882080078,63.149478912353516,62.55567169189453,62.88683319091797,38.90204620361328,865805
2011-04-19,62.98960876464844,63.41212844848633,62.79547882080078,62.95534896850586,38.944427490234375,1015111
2011-04-20,63.66335678100586,63.82322692871094,63.05812454223633,63.76612854003906,39.44598388671875,947507
2011-04-21,64.02877807617188,64.02877807617188,63.252254486083984,63.492061614990234,39.27643585205078,858098
2011-04-25,63.61767578125,63.90316390991211,63.1380615234375,63.571998596191406,39.32589340209961,647230
2011-04-26,63.62909698486328,64.4056167602539,63.62909698486328,64.21148681640625,39.72147750854492,1225980
2011-04-27,64.26858520507812,64.51981353759766,63.857486724853516,64.4512939453125,39.869834899902344,858624
2011-04-28,64.32568359375,65.18213653564453,64.31426239013672,64.8052978515625,40.08882522583008,1104871
2011-04-29,64.88523864746094,64.91949462890625,62.61276626586914,63.86890411376953,39.50956344604492,2068053
2011-05-02,64.1429672241211,64.71394348144531,63.9716796875,64.6340103149414,39.98286819458008,892338
2011-05-03,64.62258911132812,64.89665222167969,63.4692268371582,64.41703796386719,39.8486328125,1096201
2011-05-04,64.4969711303711,64.73677825927734,63.90316390991211,64.02877807617188,39.608463287353516,1231760
2011-05-05,63.69761276245117,64.06303405761719,62.71554183959961,63.35503005981445,39.19168472290039,1669785
2011-05-06,63.9488410949707,63.9945182800293,61.93901824951172,62.2816047668457,38.527652740478516,821231
2011-05-09,62.19024658203125,62.61276626586914,61.950439453125,62.247344970703125,38.50646209716797,721577
2011-05-10,62.44147491455078,62.79547882080078,62.21308517456055,62.589927673339844,38.71839141845703,1407688
2011-05-11,63.846065521240234,63.846065521240234,62.3272819519043,62.6812858581543,38.77489471435547,3033337
2011-05-12,62.37295913696289,63.366451263427734,62.36153793334961,63.183738708496094,39.08571243286133,852056
2011-05-13,63.44638442993164,63.65193557739258,61.767730712890625,61.836246490478516,38.25215530395508,1247610
2011-05-16,61.836246490478516,62.50999069213867,61.64211654663086,62.16740798950195,38.45701217651367,1177904
2011-05-17,61.80198669433594,62.56708908081055,61.80198669433594,62.4072151184082,38.60535430908203,1388335
2011-05-18,62.54425048828125,63.27509307861328,61.9276008605957,63.17231750488281,39.07864761352539,1334742
2011-05-19,63.37786865234375,63.37786865234375,62.2816047668457,62.70412063598633,38.789024353027344,1084554
2011-05-20,62.61276626586914,62.85257339477539,62.44147491455078,62.57851028442383,38.71132278442383,1261358
