Close,Open,High,Low,Volume,Variation
-0.19837975216435394,-0.027416777463224358,-0.04650467729732686,0.3755422127485176,0,-0.6598812670154829
-1.6206756433577305,-0.507232445138057,-1.35733629038625,-0.8528620144416698,1,-0.4362062609448249
-1.5832493403459555,-1.8438505989594247,-1.9070305041257616,-1.9408774739928851,0,0.5704112645872021
0.587636862246906,-1.364034931284592,0.1649022152837365,-1.0634501865984913,0,1.9125572988680117
1.1865005445446157,-0.1645055674612183,0.7568899052157622,-0.010529408607837338,-1,1.0177932760141686
1.2987901621072684,1.0350237963621556,0.9260275169568692,1.463547630903006,0,-1.1072632784423895
0.8870687033957609,0.5894876802096022,0.4609081579259945,1.1827801370217887,0,-1.2750355326382157
0.36305762712160083,1.5491092101955597,1.4757338283726371,0.8318031972259764,0,0.6263460157476843
-0.31065866119965846,0.7951159625247393,0.2917584485086309,0.02457531434946957,0,0.3467042592309237
-0.6100905023485133,-0.061696328985521916,-0.7653486004542244,-0.010529408607837338,-1,-0.9954257754070754
-1.1294836044227892,-0.2740919445222112,-0.8588815637970515,-0.6275435680458807,0,-0.6389314030475282
-1.1294836044227892,-1.2799266824685962,-0.8588815637970515,-1.6283592561610405,2,2.078355582838566
-1.3420921755590949,-0.9027368571643188,-1.6127475457570624,-1.1955732571032307,0,-1.1529979598868165
-0.38535360544571867,-1.229631348422511,-0.80502959191832,-0.8709837578098734,0,0.16891748836747297
-0.1993192048308986,-0.5506911017343047,-0.1588521476302254,-0.11360052063459022,0,-0.12486484620820078
0.7042634207572822,0.02765847686169089,0.4604031622399009,0.4544291684227309,0,0.022026321079733936
1.1826365075551035,0.8826216012648975,0.918110259516599,0.7249165484218256,0,0.5361138893861963
1.847043994967745,1.4358271099866433,1.5642877038046936,1.6175434755966345,-1,-0.12486484620816164
0.3853505640528234,1.6621453217477289,1.3219730879573317,0.995403928420906,0,0.9033313018720939
0.06643770734836463,0.22882542445098128,0.029618199381156854,0.6437672388924609,0,-1.6670855281933572
-1.5174741258419766,-0.8906301022850059,-1.387055367653558,-1.3615733683441742,2,0.27699705584863143
-1.5428480898333865,-1.276742461251192,-1.7774103648151223,-1.267013368879679,0,-0.9468911365577064
-0.68007523352119,-1.8430342051850195,-0.5282728848176564,-1.4561198418467949,0,2.6603088053292483
-0.6293200454628362,-0.40155493855986674,-0.47623696814630706,-0.3214810040441121,0,-0.30276079518370813
-0.17255239323978722,-0.015442579593667016,-0.08588197098472881,-0.10873791270132846,0,0.08373215283914526
0.5125954550570327,0.6538119690991,0.25242966410317286,0.5058615059322668,0,-0.7536446625462797
0.8424787671719505,0.9112226632367884,0.8509655549616321,0.9077110702421537,1,-0.3671701435215201
0.9186006591461667,0.9112226632367884,1.0331396584263015,1.0022643067257118,0,-0.17390524051199963
0.9947298111959442,0.8597375786169653,0.6688063423015478,0.954991069974414,0,-0.9468911365577751
1.2738651953280555,1.091409412685109,1.4495163366246904,1.1440975429415172,-1,0.47022510086196434
1.0335545385469382,1.98877736953237,1.8845142793436076,1.4198479692211154,1,1.586314096697321
1.3195076196150923,0.8540369654612664,0.7631513386489513,1.3828754339114817,1,-0.925950742177508
0.7475780819305894,0.6151536915700409,0.5451063166748907,1.0131183447333336,0,-0.7106090620195296
0.4207762303918559,0.3165261047314479,-0.23361571974629874,0.19966967445170702,1,-0.925950742177508
0.9518453098316818,0.43598055684500303,0.5451063166748907,0.42151546500344633,0,0.43785251733891484
0.09396269107900315,-0.7584870732828941,0.32707020650126184,-0.4289163192817313,0,1.5863346328102104
-0.9273266973300257,-0.13138964519057267,0.046722787477249124,-0.3549606699685466,0,0.7967416268601586
-0.8047803859183089,-0.6091732798635977,-1.1992360355168135,-1.0205191990116385,0,-0.7823827767012387
-1.3358611531322107,-1.2959893905674176,-1.1369425502673594,-1.3902657094958495,-1,0.07894287170462884
-1.4992562350145504,-1.415435299235678,-1.541876939790297,-1.2423649895633777,-1,-1.1412924223354481
1.3882976406446943,1.1425442374951449,1.3705830558343077,1.7959790788163636,0,-1.0456844292392165
1.251519788933977,0.8364990877036118,0.9343237765928029,0.8190816103708457,0,0.4037990790250329
-0.04787469387965913,0.8364990877036118,0.49806449735131725,0.25549808015243236,0,0.7143772983438696
-0.08206671102642663,-0.14962045178298533,-0.11997728250537097,0.1427770742420316,-1,-0.7351062099203798
1.0805401369528453,-0.18362222552961283,0.4617121577249435,0.4809293423064486,-1,-0.01033483459423327
0.43085267866965615,0.3604450691789231,0.27992965710974094,0.5936503482168495,0,-0.8386322830266771
-0.6633701350160626,1.0065274138180063,0.5344168369776909,-0.3080961997327863,0,2.3709129528207136
-0.35562241444786086,-0.7617010226754047,-0.737998259878725,-0.7965395591221426,0,0.09319123851206403
-1.3130673764228806,-0.9317098914085604,-1.0288481806147158,-1.134702576853345,0,0.1967173116183613
-1.6892089144082645,-2.155861304502825,-2.1922062585920106,-1.8485771983967376,1,-1.1492401235395355
0.922977698827845,0.831946202492165,0.7050513749083639,1.1591233488506423,0,-1.3625377478537926
0.8120446187817133,0.740271852392754,0.7050513749083639,1.133649840445591,-1,-1.2784353813171265
